,Unnamed: 0,id,video id,author,author id,text,label,annotator notes
1354,1354,UgwhsNX4bbn-FxrKrv54AaABAg,Vqb9cQxYEuY,@alexandercacalda9012,UCMHjfqoGDlZ9GHiF7O28pGg,Hamas make Palestinians life horrible,Pro-Palestine,hamas makes life difficult
1355,1355,UgwWoFBijHpGT6O5Tgd4AaABAg.9voYs3V3RWQ9wpNLOqSQwz,Vqb9cQxYEuY,@lazaropeedro8881,,s.n8094because thi other country stupid,irrelevant,
1356,1356,UgxDqal5rZE8PZaZJ2p4AaABAg,Vqb9cQxYEuY,@SantanuProductions,UCbKZ15ckukf1Tfu3RkByqMg,You cannot have Hamas and Humanity together.,Pro-Israel,
1357,1357,UgwErAFkbnsJ4lG2SUN4AaABAg,Vqb9cQxYEuY,@artcardona8912,UC3quk2nBuf0GlJVlECfsJHA,GOD BLESS ISRAEL ,Pro-Israel,
1358,1358,UgwIxeX0kaNfE6dg1Ox4AaABAg.9vyJmgixkPo9wemFkBav4k,Vqb9cQxYEuY,@dolritch,,But they refused for helping hand,irrelevant,
1359,1359,UgzRUlAG2jwpCess2jh4AaABAg,Vqb9cQxYEuY,@deefernandez2930,UCA5V1JNu6oKCasr-bYeDP2g,BLAME THEMSELVES. WHO LET HAMAS LIVE THERE?? THEY DID!!!!,Pro-Israel,
1360,1360,UgwWoFBijHpGT6O5Tgd4AaABAg.9voYs3V3RWQ9xA1OWx7ip3,Vqb9cQxYEuY,@sherali64,,saanvika258 truth is lie for you I tell you Shame on you,irrelevant,
1361,1361,Ugzm9zWfglKa1HvuPHp4AaABAg,Vqb9cQxYEuY,@christianmwabukusi8132,UC10CPOTqNAlxt0TG-aLnHyA,"I hate these wars, and I pray that The Almighty intervene",Neutral,
1362,1362,UgwWoFBijHpGT6O5Tgd4AaABAg.9voYs3V3RWQ9x9LlTPa2Un,Vqb9cQxYEuY,@saanvika258,,sherali64stop spreading lies and false rhetoric,Neutral,misinformation
1363,1363,Ugx-lhVa5cPZRG3nsC14AaABAg,Vqb9cQxYEuY,@umamaheswararaomandalika156,UC2Pyaj-w9-XgWJmdBc8AWQA,Remember oct 7?,Pro-Israel,
1364,1364,Ugxlm3qI-5Hhk6-3GZ94AaABAg,Vqb9cQxYEuY,@AHamiltonScrip-wx1rj,UCVqmZpTDcYnbqOtvxkFCv_g,"Israel turned over the responsibility for fuel, food, and water to the UN - primarily because Hamas steals these things from the Gazan people. Additionally, Israel is demonized for any disruption in power. But, clearly there is still power because all sorts cell phone videos are being sent by Gazans.",Pro-Palestine,
1365,1365,Ugx3VA_FnbaKE6cAArt4AaABAg,Vqb9cQxYEuY,@rebaf6545,UC5JpH2g0Eu-_RN83ckGBm5w,"Where ever Palestinians goes as refugees to any country, that country is ruined by proverty. 
Example Lebanon 
Sirya , Yemen etc the list goes on",Pro-Israel,
1366,1366,Ugyujqw4rHlLxVaRBlx4AaABAg,Vqb9cQxYEuY,@exploreandunravel5773,UCIuxs692xyzO_LCmDPpFnFA,Still they are dreaming for 72 Virgins from Allah ,irrelevant,
1367,1367,Ugyvx0Tv5s3-CP9lVbp4AaABAg,Vqb9cQxYEuY,@michaelholland375,UC74pm8_xYFUTYbCnkoPPDSg,Let's see if they would like to live in india.i don't think so .and why do Muslims want to live in the west it's genocide of the west it's a fifty year plan go check it out I didn't say it first,irrelevant,
1368,1368,UgyOX091zcNIuTVaqD94AaABAg,Vqb9cQxYEuY,@daves465,UCFRcCWb3MHuHcw24-xB-ppA,"Curiously the hospitals are running low on fuel (even though it is being supplied to Gaza), yet the Hamas are not running low on rockets, that are launched daily into Israel.",Pro-Israel,
1369,1369,Ugwy2l7Rmype9ZRVcl94AaABAg,Vqb9cQxYEuY,@awwssdfhjj9635,UCQbfdD30eIKB3hbVntWykIQ,No one on earth can live peacefully with terrorists in the name of Islam!,Pro-Israel,
1370,1370,UgwWoFBijHpGT6O5Tgd4AaABAg.9voYs3V3RWQ9ygiV3p5Wdm,Vqb9cQxYEuY,@msnaheed6724,,They don't want to leave don't you get it,irrelevant,
1371,1371,UgwN4g-qvbMd1iFSpRF4AaABAg,Vqb9cQxYEuY,@englishchat8454,UC1VN9pa54tTfmFZEbG7SLJw,For these catastrophically situations Biden and Netanyahu are the major factors .,Pro-Palestine,
1372,1372,UgztAdv-BeAsXFv8BDR4AaABAg,Vqb9cQxYEuY,@fm20009,UC2Pyaj-w9-XgWJmdBc8AWQA,Yet India supports Zionists and Evil ,Pro-Israel,
1373,1373,Ugzl8sMD3H2orI_5mI54AaABAg.9vjcdcNG3bl9vrmih3ePfO,h13RSIeS7w8,@adrianmajor2696,,"This news station is much more factual,, indepth an direct Hats Off to U All",Neutral,
1374,1374,Ugx6X_jV8W9Mc2TQsFd4AaABAg,h13RSIeS7w8,@waalayaabaywaalayaabay9130,UC1p0Ce0uMJXteDjBKqlp22g,Isral is cancer to the Middle East,Pro-Palestine,
1375,1375,UgyznLSe_RqVko2e_gp4AaABAg,h13RSIeS7w8,@AliAkbeer6969,UCx_CeNAW5dBYnEPBslMdnQw,Satan in human form,irrelevant,
1376,1376,UgyAe2lA7sWi779L4jF4AaABAg,h13RSIeS7w8,@3aisTv,UCTvy_rdP7tI_yL5ooP5Cx_A,"Killings is such an easy thing for psychiatric Israelites except the innocents 

No wonder
About those who believe in part of their scripture and disbelieve in part.
All These hypocrites still lives.

Killing Someone's family is good by you
Bcz the testament
Thy shall not kill is an old testament 

But defending himself and other civilians makes him a terrorist

Logic speaks",Pro-Palestine,
1377,1377,UgxITYADNG_sBLUHwlh4AaABAg.9vk1eN5Hsk59vrVRgh2NBW,h13RSIeS7w8,@zeeshaanbhoodoo5896,,ansuputhenveedu1015you are genius man I wouldn't believe how stupid some are,irrelevant,
1378,1378,UgxITYADNG_sBLUHwlh4AaABAg.9vk1eN5Hsk59vnzXx5Hl2_,h13RSIeS7w8,@ansuputhenveedu1015,,"Heyy no 
You dont knw the mossad is one of the finest CIA or Interpol or CID on the world",irrelevant,
1379,1379,UgyPgKszp6w6T2Gr1wd4AaABAg,h13RSIeS7w8,@user-rs7fh2xo1e,UCb33TeywgTo7jWiaCegGKlw,Do not believe in misinformations like this one. China and Russia and Iran orchestrated this recent Hamas attacks to Israel,Neutral,misinformation questioned
1380,1380,UgwWCVu2OH8-z4UrCW14AaABAg,h13RSIeS7w8,@samz9846,UC0GHcVXQjpnkEbGKY6xIqOw,"There will be more humanism in animals than these hamas...these people are like leaches upon our mother earth ,sucking her blood out..no use of them other than terrorism",Pro-Israel,
1381,1381,UgxDa-SzZzdxbhFMw4x4AaABAg,h13RSIeS7w8,@AliMohamed-ie9nb,UCRwTB43F2ov13Nw8FzhKqvQ,They are the current hitler regime themselves,Pro-Palestine,
1382,1382,Ugyz5OJ01v9rY3-IfY54AaABAg,h13RSIeS7w8,@om_Sed,UCttnBrR4ZXNFk90joR-he7w,This channel getting disgusting,irrelevant,
1383,1383,UgxqBuClvvP5hS31IZ94AaABAg,h13RSIeS7w8,@lagahare7934,UC62AtFPTBy5DJUyTTMLB0gw,How is India supporting occupation?,irrelevant,
1384,1384,UgxRwJLor_BD2BFT9th4AaABAg,h13RSIeS7w8,@user-fe1tj7hw5v,UCq2eCYZQqypofZ6iOKlrWEw,hamas are the devils' children...,Pro-Israel,
1385,1385,UgysR9sKPuya4G8H4IZ4AaABAg,h13RSIeS7w8,@MH-tn3pp,UCQuJSv5VjHAhlmpqc47gpOw,And 125 children. I hope I did not forget anyone.,Pro-Palestine,
1386,1386,UgzHyP7r6mQWVRkSZkN4AaABAg,h13RSIeS7w8,@dyallall3331,UC-CJWeZc3Qmtxk1fMjJvAyA,Do not trust Egypt and Lebanon... check if they have tonels,irrelevant,
1387,1387,UgxvRfHUWMDStUfdmBV4AaABAg.9vrZITHCrQs9wZu0_XJAXw,h13RSIeS7w8,@billyshabir4354,,Tell me your racist without telling me your racist,irrelevant,
1388,1388,UgxXjLzNe4FhcjP2kfp4AaABAg.9vjiERQo0SW9x2uds0R01D,h13RSIeS7w8,@lindadavis8373,,johnduggan1437repent or burn in HELL,irrelevant,
1389,1389,UgyFkTr-jB86nnQJdSp4AaABAg,h13RSIeS7w8,@thomasirai3022,UCI2V4_ZKFTlP0_rKwGbE6mg,Wion and Gravitas are both pro hamas but Hamas and Isis don't care about them..,irrelevant,
1390,1390,UgzfcJDKrqAmRP0Grn94AaABAg,h13RSIeS7w8,@dannyosolo2752,UCOKHK-Fw9YaZ8ACpIJnScmg,Peace please,Neutral,
1391,1391,Ugz7sOnIbv9bhQ5zR-R4AaABAg.9vpeCllmvzL9x2KhDexaj7,h13RSIeS7w8,@user-uz1ls5ht8d,,This community works as a single jihadi man,Pro-Palestine,
1392,1392,Ugza_ThRQqkWGTHaq2x4AaABAg,h13RSIeS7w8,@user-uz1ls5ht8d,UCgRkSGouCL2Xese6kG1lOJw,MOHOMMAD..most popular criminal name in the world ,irrelevant,
1393,1393,Ugwus1aMPEA9dzyBN5t4AaABAg,h13RSIeS7w8,@user-py1lp9bm1s,UCkySDV9wg9zQgNMjtuFF3CA,The amount of bullshit these people come out with uts no wonder they produce movies in Hollywood and Bollywood,irrelevant,
1394,1394,UgyBt634WSlge2Pc_F94AaABAg,h13RSIeS7w8,@user-pp2xx5sy9v,UCFC_4GPEzK53X0GheQ11l-g,I think you got a problem with Muslims the way you carry the news,irrelevant,
1395,1395,UgyeS8UnTJ02og_kbHt4AaABAg,h13RSIeS7w8,@russelldagostino2629,UCm-dfOr9FVyv9Q98MXiMW5g,Why didn't they don't ever put the dates on that kind of news I don't understand or am eye blind,irrelevant,
1396,1396,UgxEfkKyRuDMwala75h4AaABAg.9voBi5crllP9ycltTjPVTH,h13RSIeS7w8,@mahenderpalsingh7509,,carawaybg2vj thanks for reference,irrelevant,
1397,1397,UgxCb5UYb5gFIYWTlyF4AaABAg.9vpriLm36gu9yMIpG5da7l,h13RSIeS7w8,@leslie-annmills-gomez8763,,"The Israel Jesus spoke about is a people, not a place.",irrelevant,
1398,1398,UgxEfkKyRuDMwala75h4AaABAg.9voBi5crllP9xzfZoZo84i,h13RSIeS7w8,@carawaybg2vj,,"odhanetwork3624 ""Allah Messenger (Peace Be Upon Him) said ake use of our camels' milk and urine.' They said 'YES!' They drank the camels milk and urine . . ."" 
Sahih Muslim bk 16 Nr 4131 
Sahih al-Bukhari Vol 2 Nr 577  
Sahih al-Bukhari Vol 5 Nr 505  
Sahih al-Bukhari Vol 7 Nr 623  
Sahih al-Bukhari Vol 8 Nr 794",irrelevant,
1399,1399,UgykDA91yX2jXJzHlM14AaABAg,h13RSIeS7w8,@casteretpollux,UCNmhPfho5NDqEp7OLNuGopA,Stopped watching Wion for backing Is real ge nocide .,irrelevant,
1400,1400,Ugz7sOnIbv9bhQ5zR-R4AaABAg.9vpeCllmvzL9yMINUaPOoB,h13RSIeS7w8,@leslie-annmills-gomez8763,,"Why? Would you warn you enemy, someone who oppressed you? Stop being a hypocrite. I stand with Palestine.",Pro-Palestine,
1401,1401,Ugzoc7U8UrELoHCgjHx4AaABAg,h13RSIeS7w8,@howiescott5865,UCIijEjjVv45DPGdIbf51mLw,Everybody knows what happened to bin Laden.,irrelevant,
1402,1402,UgxvRfHUWMDStUfdmBV4AaABAg.9vrZITHCrQs9xzewxi8fmU,h13RSIeS7w8,@carawaybg2vj,,muhammedhajat9391 Who k Muhammed (Peace Be Upon Him)?,irrelevant,
1403,1403,UgwsK_I2W_TadVqK7ip4AaABAg,UGMWDvDbWVY,@stealth9176,UC5kR9gvE_b4EUmvwgdd1dvw,How can we expect justice from a country that has ethnically cleansed its indigenous peoples (Red Indians) and built a new country on their land? Here US is waging war against Palestine by providing full support of providing weapons and diplomacy form. Israel is just extended arm of America.,Pro-Palestine,
1404,1404,UgzbHZv5FbtDpEqN0DR4AaABAg,UGMWDvDbWVY,@user-ex1cq9ql4n,UCrNCP6SKmsLBvskXweuEzbw,"Using history and the Torah is an Israeli industry. As for the 1948 war, it is a response to the Jewish occupation of half of Palestine, so do not try to deceive by lying and evasion.",Pro-Palestine,
1405,1405,UgzrRmlPJSJXDPtPYnx4AaABAg,UGMWDvDbWVY,@putraismail5544,UCHqjbx-UQrC1AuerBkgUUcg,What you just eat before ? Are you eating condoms too much???,irrelevant,
1406,1406,UgwveIWJfH2BaoGpOch4AaABAg,UGMWDvDbWVY,@gkong9600,UCbh4TLtAwE_k9O-_1o7T5-w,Who has the most death rate  during the whole conflict  besides human rights?,irrelevant,
1407,1407,UgwTg2KRM_Urvq72xQR4AaABAg,UGMWDvDbWVY,@thousandoaks.2080,UCjCdtMMEppnvlcXqIzv-t-A,"Largest Jewish community was in iran no one expelled them .they stayed until revolution and they migrated to usa not Israel and still 27 thousands jews living in iran .I don't know about arab countries maybe Naser and Iraqi did but not Moroccans, North African.",Pro-Palestine,
1408,1408,UgwJzPe4gI7-iVaaN654AaABAg,UGMWDvDbWVY,@princegabriel4036,UCEo5rmzNr2YktFuOzukHNhA,The Jews are mega billionaires but this guy Harare is right about one point arabs got a lot of lands nearby but Jews got small land Israel and nowhere to go and if Arabs ask more land inside Israel that wrong and injustice that like asking a man with 1000 lambs asking one lamb with a man who possess two lambs . Arabs should leave the land Jews and look settlements in their lands .,irrelevant,
1409,1409,UgyWPVM9mX9X1G8z8kB4AaABAg.9wO6_WvQegz9wP2GBkDeIK,UGMWDvDbWVY,@sven888,,"I do. In fact I know that, in the original context of the ancient scriptures, Israel was not a piece of land but the entire World and I capitalize it for good reason. canalphi2673",irrelevant,
1410,1410,UgyrmNtSXdNrIuTzsLd4AaABAg,UGMWDvDbWVY,@robertandrews7441,UCb7duOVpt_AeLSwWa0XN5ig,In 1948  the 1st war against the newly founded Israel occurred    The attacking armies told the resident Arabs to leave   Get out of the way   To flee     When Israel surprised the world and won    Them the Arabs who left wanted to return     Israel wouldn allow them     They could not be sure of how many of them were terrorists trying to sneak in,irrelevant,
1411,1411,UgxQqpwUhRgiP4HKX-F4AaABAg,UGMWDvDbWVY,@Benjerri,UC_I5JQarjfKac8TcFdFnulw,"Lies lies lies , Isreal was pushing all Jews in the Middle East to migrate to the new Zionist state",irrelevant,
1412,1412,Ugyica5WX-zeg_5VFg54AaABAg,UGMWDvDbWVY,@user-js9vg9kr1y,UCCg6DY-I-Q0k9KDB-3JAR0g,"why not start your lecture before 1948.
Peace",Neutral,peace
1413,1413,UgzngZ-ElsdIXleDbRd4AaABAg,UGMWDvDbWVY,@marchinggiant2423,UCsWGRIMna2kLkI3gyFbalRA,Zionists and Jews are NOT the same...you freaks are Zionist terrorists doing all that BS in the name of Jews and Judaism,irrelevant,
1414,1414,UgwzNHSAvJGyC6t3_oN4AaABAg,UGMWDvDbWVY,@miragemirage3256,UCQXP3kA2-iAyvbpve0U6YuQ,"Who lose a war he started should face the music and thr consequences of war. After WW1 or WW2, the map of Turkey and many other countries had been changed dramatically. The war of 1948 and 1967 are not different than other wars, the winner draws the map.",irrelevant,
1415,1415,UgzYObs01gcx82t4L0V4AaABAg,UGMWDvDbWVY,@EdugeBDroN,UCPLCNinYWK3gB7YZ1BmxJxA,"Thst is not true....zionists sold them a dream and made them leave. The proof being that some didnt leave Tunisia or Morocco, in Iran there are many jews but the vast majority bought the zionist kool aid and many regretted  it. Zionists are still doing it in European and the US  but they aren't as successful  so they are marketing fear in those country to influence jewish people decision.the settlers are recruited in their hone countries. I had a childhood friend who left France because she had very limited economic prospects.
Zionist is colonization situation, not a religion one. The native are being destroyed to be replaced by colonizers.",irrelevant,
1416,1416,UgzQ_b7NuBv8kQGgCzd4AaABAg.9wopm8djUCs9x1GX1d7fWR,UGMWDvDbWVY,@ratking1111,,No we want stay alive so no it not go happening if I'm need choose life my kid over there I'm not shame choose my,irrelevant,
1417,1417,UgwO3gz5jOPUZesC8EF4AaABAg,UGMWDvDbWVY,@jonnoflax8424,UCih8HX4pNN9Tqig3zVaMMag,"It not the issue. Netanyahu and his right wing government is leading Israel into a war we can possibly win. Not physically nor morally. This is the end of Israel. I just hope these morally corrupt politicians don take the whole world with it, which is very possible indeed.",Pro-Palestine,
1418,1418,UgxAA0LD6-Iy0M8Is694AaABAg,UGMWDvDbWVY,@herogebrial,UCHBm8gCJOipivqLjYT1mElA,"Wrong. They had no issues in the arab countries. In europe they had a ""j problem"" they had no ""j problem"" in the arab world. Stop the lies.",irrelevant,
1419,1419,UgxlDkkkG-TxyLOpGrx4AaABAg,UGMWDvDbWVY,@gangshan,UCRJaP71XYHC5GwVa2u9uNYg,Who robbed their grandparents' land first? Any compensation?,irrelevant,
1420,1420,UgwJ1Bv8Zpfp_bhqdwB4AaABAg,UGMWDvDbWVY,@mumardaligcon6410,UCL7KmHaDxXGVM25OMSqWuHQ,The jews from the arab countries were not expelled. It was the zionists who terrorized them in order to force them to leave for israel. You can fool piers morgan but not those who know the crimes that you did.,irrelevant,
1421,1421,UgwIa-dcW-N-ILuBSx54AaABAg.9wcR4skUvKS9wpQ6DXWr2L,UGMWDvDbWVY,@estim7641,,"Here's the thing, the jews did it all for themselves after having gone through the atrocities of the holocaust and getting expelled or turned away from almost every country in the world. Palestinians got millions in aid, they did nothing just terrorize. Why not build systems, a decent government etc, they have financial means to take care of their people",Pro-Israel,
1422,1422,Ugy5SucE-A5rah5lQVp4AaABAg,UGMWDvDbWVY,@horror11,UCsu_K8u6OfA4zmA4Mk2gpQA,he got the chip in his brain,irrelevant,
1423,1423,UgwIa-dcW-N-ILuBSx54AaABAg.9wcR4skUvKS9y7DizNwZ0X,UGMWDvDbWVY,@pocophone2010,,"stop the Holocaust for Palestinians please

Arabs are semitic people
Arabic is semitic language

Avigdor Lieberman Weizmann David Grn Golda Mabovitch jabotinski Netanyahu came from Europe and are Europeans

So who are anti semitic here?",Pro-Palestine,terms the word holocaust
1424,1424,UgzUfzdBRxQ1uUpdpBB4AaABAg.9wOumrN9IGp9y7DlKSSjmK,UGMWDvDbWVY,@pocophone2010,,"stop the Holocaust for Palestinians please

Arabs are semitic people
Arabic is semitic language

Avigdor Lieberman Weizmann David Grn Golda Mabovitch jabotinski Netanyahu came from Europe and are Europeans

So who are anti semitic here?",Pro-Palestine,terms the word holocaust
1425,1425,Ugw0_-JWDd3e17i7ub94AaABAg,UGMWDvDbWVY,@koksalceylan9032,UCgp0D4ZmMouyED_RgeYrdRA,Isralies justify its State to people 3000 years ago,,
1426,1426,UgxQ9df0-9fUifosvLd4AaABAg.9wgwqGXFnsx9xzR3kztEKW,UGMWDvDbWVY,@koteswar009,,"There are hardly any Afghan Hindu, Buddhists as many got converted when Arab Caliphate invaded the world from Arabia to Spain and Persia although many Hindu kings in Afghanistan, Pakistan, India during 660 onwards fought hard against the invaders but eventually fell although they couldn't rule Delhi, India until 600 years later that's why India has still the ancient civilisations unlike rest of the places Invaded by Arab Caliphate and European powers across globe. Many Persians who were Zorastrianism faith left Persia when Arabs invaded and took refuge in India who are still Parsi minority but well educated and good professionals, business owners.",irrelevant,jews and arab history
1427,1427,Ugzm55fvJHtRQll0pHd4AaABAg,UGMWDvDbWVY,@aimenmarir174,UC2Pi2-Gsn2ez3uNh7cTBXlA,"Bro used the result of the unjustified occupation by outsiders of a land that had people living in, to justify the occupation ",irrelevant,jews and arab history
1428,1428,UgzUfzdBRxQ1uUpdpBB4AaABAg.9wOumrN9IGp9yt-lZZlg35,UGMWDvDbWVY,@birdinio1111,, Are you serious???  inagordan4589,irrelevant,jews and arab history
1429,1429,UgyTgUs32EZfryZAg054AaABAg,UGMWDvDbWVY,@shahrumjavan,UCH5XDpw4SxbkXiJnQi_1D9g,What he doesn't say is ! All the Jewish citizens of the mentioned countries were threatened and poked to move out and immigrate to Palestine by under cover Zionist identifying themselves as local Arabs in that time to create a big jewish population in Jerusalem.,irrelevant,jews and arab history
1430,1430,Ugw3kdvD6KUyZnHgq7N4AaABAg,UGMWDvDbWVY,@omanofficer,UC9PN2G01QxXP5VwrT32nC1A,"Absolutely not true! 
Jews expelled from Arab countries after Arab nationalist parties get the power in Arab countries and that far after 48.",irrelevant,jews and arab history
1431,1431,UgywcWIRqRvIY97RPSJ4AaABAg.9wOd_tMPFfT9xpFnsEZK45,UGMWDvDbWVY,@kenwoodburn7438,,"ixtaxiomara
After personally experiencing the wrong side of the covid plandemic this statement is laughable.",irrelevant,
1432,1432,UgyHKJyCAZyruHgf4Wh4AaABAg,UGMWDvDbWVY,@lamazaza8427,UCV2WD32KfkLb6L7Uksa7Gow,"Not true, untill 2000 there were still jwoos in Syria, but they were en",irrelevant,
1433,1433,UgyXczGhvrd5z24Pej94AaABAg,7jEVGwVua5E,@1960Reem,UCtAvOQG1jTKfWuOmjG_w6rA,I am always watching Novara Media not bbc any more,irrelevant,
1434,1434,Ugy6rxiXIRnKbV6GGZd4AaABAg.9w-zzOVtuMK9w0NsLdkyRP,7jEVGwVua5E,@DeanJuvenal,,"The job of an ambassador from country X to country Y , IS to be in country Y.",irrelevant,
1435,1435,UgzClQ1halzipL30Jap4AaABAg,7jEVGwVua5E,@melvynmachin7534,UCfen99W9Wqa8yTUsweu8fkQ,"Hamas are the problem. If you take this Iranian backed terrorist group out of the equation, we can discuss a two state area. Hamas, under the directikn of Iran, there will be no progress because they do not want to see an independent Israel",Pro-Israel,
1436,1436,UgyD1fRFUA0eVRpCJt14AaABAg.9w0qZtcNzK79wHOqDrsO1k,7jEVGwVua5E,@persephone2268,,Nice idea. But many ppl live in countries that never asked their opinion and their leaders did whatever their supposed allies wanted. I'm in Australia and I support Palestine but our pm supports Israel.,Pro-Palestine,
1437,1437,UgyoUmw_FOSSjznQZQ54AaABAg.9vz-wI6K-Zm9vzy3SexHKv,7jEVGwVua5E,@basharsa5986,,"Perks of Colonization of Palestine 

1. Free resources 
2.more military support for the US in its wars

(80 percent of Israeli citizens have a duel citizenship first is Israeli second is American or European) 

Can you Guess what Jews get in stolen land ?",Pro-Palestine,
1438,1438,UgxwTe8VE_YOHgAR1YN4AaABAg,7jEVGwVua5E,@jixuscrixus1967,UC71srD_VgEE3ccVeaYW9j0w,Stay silent for fear of being labelled anti semitic,irrelevant,
1439,1439,UgyrD3DV3h2RjaQiN2p4AaABAg.9vzEKGgpY-n9w0c37CljN1,7jEVGwVua5E,@susim4503,,martinburn Where am I wrong?,irrelevant,
1440,1440,Ugyyg7s6dvHDKtlCigJ4AaABAg.9vz0dO8e4sG9w8TXMD4hcb,7jEVGwVua5E,@branwalk6744,,"alexjeffrey3981 that was my meaning. Israel cut off electricity and all other means of life. this is not war, and i will not support Israel on this!!",Pro-Palestine,
1441,1441,UgyrD3DV3h2RjaQiN2p4AaABAg.9vzEKGgpY-n9w15OyiiRgn,7jEVGwVua5E,@martinburn,,DeanJuvenal I suggest you read all the texts again and don't pre assume befor you digest it.,Neutral,
1442,1442,UgyG9Sg0KvPUb7s2SeJ4AaABAg,7jEVGwVua5E,@ravindrakolaventy4340,UC3Q3RM8c4tw1ZWW1o-q5rOQ,"Hamas must have had an idea of what the Israel response would be. 
Hamas routinely kills its own people and the militants live a luxurious life with the aide for Palestinians. 
Palestinians are afraid of Hamas more than Israel. 
If Hamas wants this crisis to end, they would immediately release all the hostages. 
I not pro Israel, but any one with average intelligence can see this. 

Why are no ArabMuslim countries taking Palestinians? Legitimate questions. I don think you will answer.",Neutral,condemns hamas
1443,1443,UgyoUmw_FOSSjznQZQ54AaABAg.9vz-wI6K-Zm9wlkzA8jenO,7jEVGwVua5E,@chrismckell5353,,Money and geopolitical leverage.,irrelevant,
1444,1444,UgyoUmw_FOSSjznQZQ54AaABAg.9vz-wI6K-Zm9wgyO8J6yYb,7jEVGwVua5E,@MrsZambezi,,Hamas facilitated it.,Pro-Israel,
1445,1445,UgyK20eVbE_1RBcHSwt4AaABAg,7jEVGwVua5E,@BetTruthfulRoy,UCmgsxYpRoyoI44_9H9993IA,How about key the Western Media in to Gaza to see what criminality Israel is getting up to . But they won't because they are the worst liars i have ever seen,Pro-Palestine,
